"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"correct_model","tmle","m2",308,45.88840865034,-4.11159134966,43207.599480757,9.29597756890119,NA,NA,NA,27.6686274142015,64.1081898864785,NA,NA,1,NA,0,1,NA,0.255253553390503,NA
10,"correct_model","tmle","m2",289,53.3728073408467,3.37280734084668,54979.6291706818,10.4861460194565,NA,NA,NA,32.8203388060839,73.9252758756095,NA,NA,1,NA,0,1,NA,0.108680486679077,NA
100,"correct_model","tmle","m2",286,43.3147665047305,-6.68523349526951,59730.5582672321,10.9298269215237,NA,NA,NA,21.8926993812878,64.7368336281732,NA,NA,1,NA,0,1,NA,0.0951788425445557,NA
101,"correct_model","tmle","m2",331,40.7564543365996,-9.24354566340039,46053.1133599982,9.59719889967882,NA,NA,NA,21.9462901407617,59.5666185324375,NA,NA,1,NA,0,1,NA,0.0827045440673828,NA
102,"correct_model","tmle","m2",310,45.1720751634716,-4.82792483652836,43735.2834899005,9.35257007350391,NA,NA,NA,26.8413746565169,63.5027756704264,NA,NA,1,NA,0,1,NA,0.0845630168914795,NA
103,"correct_model","tmle","m2",286,58.4006855307368,8.40068553073679,83619.270909559,12.9320741499234,NA,NA,NA,33.0542859514854,83.7470851099881,NA,NA,1,NA,0,1,NA,0.0838756561279297,NA
104,"correct_model","tmle","m2",317,50.5699761745874,0.56997617458741,47086.6273518982,9.70429053067747,NA,NA,NA,31.5499162389465,69.5900361102283,NA,NA,1,NA,0,1,NA,0.132143974304199,NA
105,"correct_model","tmle","m2",310,30.2885057301122,-19.7114942698878,62680.2757444881,11.1964526296938,NA,NA,NA,8.34386182130365,52.2331496389207,NA,NA,1,NA,0,1,NA,0.0853567123413086,NA
106,"correct_model","tmle","m2",327,51.1920865205505,1.19208652055054,43573.5621091497,9.33526240757587,NA,NA,NA,32.8953084154712,69.4888646256299,NA,NA,1,NA,0,1,NA,0.0862104892730713,NA
107,"correct_model","tmle","m2",319,56.9907085233518,6.99070852335179,52833.9489287206,10.2794891827095,NA,NA,NA,36.8432799457721,77.1381371009314,NA,NA,1,NA,0,1,NA,0.0873234272003174,NA
108,"correct_model","tmle","m2",302,39.7772940727134,-10.2227059272866,45510.0457241022,9.54044503407489,NA,NA,NA,21.0783654094426,58.4762227359842,NA,NA,1,NA,0,1,NA,0.0877645015716553,NA
109,"correct_model","tmle","m2",314,50.7521277550675,0.752127755067526,42887.1445935811,9.26144098869945,NA,NA,NA,32.6000369722736,68.9042185378615,NA,NA,1,NA,0,1,NA,0.0900850296020508,NA
11,"correct_model","tmle","m2",304,48.8823482725925,-1.11765172740755,62491.0525189464,11.1795395718202,NA,NA,NA,26.9708533480846,70.7938431971003,NA,NA,1,NA,0,1,NA,0.0977742671966553,NA
110,"correct_model","tmle","m2",300,54.8173204933423,4.81732049334234,74735.3335649556,12.2258196915344,NA,NA,NA,30.8551542164543,78.7794867702304,NA,NA,1,NA,0,1,NA,0.0798666477203369,NA
111,"correct_model","tmle","m2",299,45.4618697841103,-4.53813021588969,72966.7014998342,12.0802898557803,NA,NA,NA,21.7849367439764,69.1388028242443,NA,NA,1,NA,0,1,NA,0.103947162628174,NA
112,"correct_model","tmle","m2",281,32.514731084185,-17.485268915815,57038.9681315155,10.6807273283719,NA,NA,NA,11.5808901918833,53.4485719764867,NA,NA,1,NA,0,1,NA,0.0876185894012451,NA
113,"correct_model","tmle","m2",303,52.4142584504841,2.41425845048408,33188.1043214043,8.14715954445528,NA,NA,NA,36.44611916705,68.3823977339182,NA,NA,1,NA,0,1,NA,0.112924575805664,NA
114,"correct_model","tmle","m2",309,45.0203037652822,-4.97969623471783,36307.7673934155,8.52147491851211,NA,NA,NA,28.318519829837,61.7220877007273,NA,NA,1,NA,0,1,NA,0.0864779949188232,NA
115,"correct_model","tmle","m2",283,53.7310937265247,3.7310937265247,54171.4936834832,10.4087937517739,NA,NA,NA,33.3302328505424,74.131954602507,NA,NA,1,NA,0,1,NA,0.0902693271636963,NA
116,"correct_model","tmle","m2",321,45.4431210513461,-4.55687894865387,39392.3565374453,8.87607531935656,NA,NA,NA,28.0463331013424,62.8399090013498,NA,NA,1,NA,0,1,NA,0.0828449726104736,NA
117,"correct_model","tmle","m2",310,51.197387107941,1.19738710794097,45141.444294921,9.50173082074219,NA,NA,NA,32.5743369084921,69.8204373073899,NA,NA,1,NA,0,1,NA,0.0834667682647705,NA
118,"correct_model","tmle","m2",289,45.2235223819734,-4.77647761802657,64700.7806865597,11.3754807095401,NA,NA,NA,22.9279898844447,67.5190548795022,NA,NA,1,NA,0,1,NA,0.0882196426391602,NA
119,"correct_model","tmle","m2",310,41.9907830522285,-8.00921694777148,94805.651684266,13.7699420248791,NA,NA,NA,15.0021926142609,68.9793734901961,NA,NA,1,NA,0,1,NA,0.0792393684387207,NA
12,"correct_model","tmle","m2",293,59.3066598287038,9.3066598287038,76388.5452369357,12.3603030089829,NA,NA,NA,35.0809110930953,83.5324085643123,NA,NA,1,NA,0,1,NA,0.10772180557251,NA
120,"correct_model","tmle","m2",304,41.4118871101279,-8.58811288987206,141609.574327118,16.8291160984241,NA,NA,NA,8.42742566557352,74.3963485546824,NA,NA,1,NA,0,1,NA,0.105435609817505,NA
121,"correct_model","tmle","m2",296,40.3700760491376,-9.62992395086238,61739.5176739386,11.1121121011209,NA,NA,NA,18.590736538769,62.1494155595063,NA,NA,1,NA,0,1,NA,0.0975706577301025,NA
122,"correct_model","tmle","m2",316,59.5109205620452,9.51092056204524,48941.3098324787,9.89356455808307,NA,NA,NA,40.1198903494805,78.90195077461,NA,NA,1,NA,0,1,NA,0.128796577453613,NA
123,"correct_model","tmle","m2",307,51.9868123804534,1.98681238045342,51269.2338626932,10.1261279729908,NA,NA,NA,32.1399662505479,71.8336585103589,NA,NA,1,NA,0,1,NA,0.100678682327271,NA
124,"correct_model","tmle","m2",317,54.7399090219184,4.73990902191841,48411.6522277735,9.83988335578969,NA,NA,NA,35.4540920324955,74.0257260113413,NA,NA,1,NA,0,1,NA,0.0805976390838623,NA
125,"correct_model","tmle","m2",307,53.4796438111063,3.47964381110629,74756.8142349713,12.2275765575171,NA,NA,NA,29.5140341401665,77.4452534820461,NA,NA,1,NA,0,1,NA,0.0853321552276611,NA
126,"correct_model","tmle","m2",306,46.0181485088163,-3.98185149118375,59949.5079167251,10.9498409044812,NA,NA,NA,24.5568546995896,67.4794423180429,NA,NA,1,NA,0,1,NA,0.0833814144134521,NA
127,"correct_model","tmle","m2",310,56.569557766758,6.56955776675803,82178.3702666866,12.8201692864554,NA,NA,NA,31.442487689599,81.6966278439171,NA,NA,1,NA,0,1,NA,0.0957741737365723,NA
128,"correct_model","tmle","m2",306,50.7335737102131,0.733573710213122,73087.5206870901,12.0902870674844,NA,NA,NA,27.0370464951933,74.4301009252329,NA,NA,1,NA,0,1,NA,0.0883939266204834,NA
