"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"super","tmle","m2",308,45.6192427289461,-4.38075727105391,72868.212547924,12.0721342394727,NA,NA,NA,21.9582944030469,69.2801910548453,NA,NA,1,NA,0,1,NA,19.0973823070526,NA
2,"super","tmle","m2",303,42.0647633587508,-7.93523664124917,57256.256730841,10.7010519792066,NA,NA,NA,21.0910868828148,63.0384398346869,NA,NA,1,NA,0,1,NA,22.4232802391052,NA
3,"super","tmle","m2",314,73.2437270922508,23.2437270922508,79118.0666291279,12.5791944598315,NA,NA,NA,48.5889589964553,97.8984951880464,NA,NA,1,NA,0,1,NA,18.4973495006561,NA
4,"super","tmle","m2",318,55.222948094113,5.22294809411301,51917.9671806224,10.1899918724818,NA,NA,NA,35.2509310212929,75.1949651669332,NA,NA,1,NA,0,1,NA,18.0676839351654,NA
5,"super","tmle","m2",304,53.6067875516719,3.60678755167192,83214.6481481274,12.9007478967793,NA,NA,NA,28.3217863003537,78.8917888029901,NA,NA,1,NA,0,1,NA,18.3669002056122,NA
6,"super","tmle","m2",307,72.5903688909063,22.5903688909063,42383.403745127,9.20688913207137,NA,NA,NA,54.5451977823932,90.6355399994194,NA,NA,0,NA,1,1,NA,19.0289301872253,NA
7,"super","tmle","m2",317,69.62426542221,19.62426542221,66561.4031069555,11.5378856907976,NA,NA,NA,47.0104250105068,92.2381058339132,NA,NA,1,NA,0,1,NA,16.9846661090851,NA
8,"super","tmle","m2",316,53.0576593828586,3.05765938285865,72197.5401677398,12.0164504049856,NA,NA,NA,29.5058493670751,76.6094693986422,NA,NA,1,NA,0,1,NA,24.2436940670013,NA
9,"super","tmle","m2",298,53.1452612879647,3.14526128796468,65690.3186940915,11.4621393024244,NA,NA,NA,30.6798810694317,75.6106415064976,NA,NA,1,NA,0,1,NA,16.9190390110016,NA
10,"super","tmle","m2",289,65.8668235354621,15.8668235354621,75055.0891144749,12.2519458956098,NA,NA,NA,41.8534508395335,89.8801962313906,NA,NA,1,NA,0,1,NA,17.0061221122742,NA
11,"super","tmle","m2",304,57.8899247672406,7.88992476724064,53745.4789214005,10.3677846159535,NA,NA,NA,37.5694403205034,78.2104092139778,NA,NA,1,NA,0,1,NA,20.9051322937012,NA
12,"super","tmle","m2",293,67.9784378263512,17.9784378263512,74215.3664956471,12.1832152156684,NA,NA,NA,44.0997747877407,91.8571008649616,NA,NA,1,NA,0,1,NA,15.8607921600342,NA
13,"super","tmle","m2",317,59.9940653420904,9.99406534209044,62298.3520620051,11.162289376468,NA,NA,NA,38.1163801791991,81.8717505049818,NA,NA,1,NA,0,1,NA,19.8844130039215,NA
14,"super","tmle","m2",323,48.186641048271,-1.81335895172896,33602.8405500463,8.19790711706912,NA,NA,NA,32.119038350211,64.2542437463311,NA,NA,1,NA,0,1,NA,17.082617521286,NA
