"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
5000,0.6,0.599999999999999,28.8201857811979,"setting_three","xgboost","tmle","m2",58.8709429113657,8.87094291136567,3044.854,1.5148647300621,2.29481515038611,0.0677468102627144,1.5148647300621,2.29481515038611,NA,NA,NA,1.53759766432737,11831.8036511611,0,0.956,NA,1,1,55.8573068665711,61.8845789561602,NA,NA,NA,1.27656734895706,5.85593072128759,NA
