"method","status","timestamp","error"
"unadj","done","2026-05-18 21:08:39.975843",NA
"lm","done","2026-05-18 21:09:08.348997",NA
"lm_interact","done","2026-05-18 21:09:36.749242",NA
"rf","done","2026-05-18 21:12:42.94609",NA
"bart","done","2026-05-18 21:31:13.844364",NA
"xgboost","done","2026-05-18 21:33:05.26895",NA
"super","done","2026-05-18 23:41:36.305833",""
"correct_model","done","2026-05-18 23:42:05.284255",""
