"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"super","tmle","m1",308,51.1610444551368,1.16104445513682,10078.8190689679,4.48972584217965,NA,NA,NA,42.3613435040059,59.9607454062677,NA,NA,1,NA,0,1,NA,14.6585781574249,NA
2,"super","tmle","m1",298,45.2711559768771,-4.72884402312292,12332.5397226019,4.96639501501882,NA,NA,NA,35.5372006144409,55.0051113393132,NA,NA,1,NA,0,1,NA,15.3122291564941,NA
3,"super","tmle","m1",297,51.8543568949501,1.85435689495007,11198.3255726667,4.73251002590944,NA,NA,NA,42.5788076876929,61.1299061022073,NA,NA,1,NA,0,1,NA,15.3675632476807,NA
4,"super","tmle","m1",314,43.1955795341385,-6.80442046586153,10553.107422979,4.59415006785346,NA,NA,NA,34.1912108615734,52.1999482067035,NA,NA,1,NA,0,1,NA,15.7204098701477,NA
5,"super","tmle","m1",294,47.4140314727331,-2.58596852726691,120313.414912426,15.5121510379719,NA,NA,NA,17.0107741155626,77.8172888299036,NA,NA,1,NA,0,1,NA,15.5237090587616,NA
6,"super","tmle","m1",311,57.8818770280416,7.88187702804161,8114.32880569935,4.02848080687977,NA,NA,NA,49.9861997341464,65.7775543219368,NA,NA,1,NA,0,1,NA,15.2547018527985,NA
7,"super","tmle","m1",310,52.982508076318,2.98250807631797,8444.12393630671,4.10953134464423,NA,NA,NA,44.9279746474768,61.0370415051591,NA,NA,1,NA,0,1,NA,15.6474578380585,NA
8,"super","tmle","m1",302,47.4731919320321,-2.5268080679679,8060.85967770105,4.01518609225053,NA,NA,NA,39.6035717999949,55.3428120640693,NA,NA,1,NA,0,1,NA,15.7059910297394,NA
9,"super","tmle","m1",309,52.5681904376998,2.56819043769985,11464.3566223636,4.78839359751547,NA,NA,NA,43.1831114427673,61.9532694326324,NA,NA,1,NA,0,1,NA,15.5653741359711,NA
10,"super","tmle","m1",282,52.2948346789861,2.29483467898609,12123.1917952536,4.9240616964562,NA,NA,NA,42.6438510962787,61.9458182616934,NA,NA,1,NA,0,1,NA,14.5025234222412,NA
11,"super","tmle","m1",298,45.2851478983707,-4.71485210162933,8508.16122505047,4.1250845385399,NA,NA,NA,37.2001307696494,53.3701650270919,NA,NA,1,NA,0,1,NA,14.8075306415558,NA
12,"super","tmle","m1",314,49.6477854788549,-0.352214521145143,7093.65065895993,3.76660341925187,NA,NA,NA,42.2653784330758,57.0301925246339,NA,NA,1,NA,0,1,NA,15.3899261951447,NA
13,"super","tmle","m1",289,47.1614192039514,-2.83858079604863,25849.5852491183,7.19021352243705,NA,NA,NA,33.0688596588219,61.2539787490809,NA,NA,1,NA,0,1,NA,15.2090511322021,NA
14,"super","tmle","m1",315,48.5269529667437,-1.47304703325628,6584.36041843572,3.62887321862744,NA,NA,NA,41.414492153772,55.6394137797154,NA,NA,1,NA,0,1,NA,15.459352016449,NA
15,"super","tmle","m1",312,48.2297843708345,-1.77021562916547,8396.32064509203,4.09788253738245,NA,NA,NA,40.1980821846893,56.2614865569797,NA,NA,1,NA,0,1,NA,14.5979723930359,NA
16,"super","tmle","m1",308,49.1759575672398,-0.824042432760208,10157.0176746703,4.50710942282752,NA,NA,NA,40.3421854241167,58.0097297103628,NA,NA,1,NA,0,1,NA,15.3527228832245,NA
17,"super","tmle","m1",308,55.8402773048328,5.84027730483278,13836.6376237161,5.26053944452773,NA,NA,NA,45.5298094543061,66.1507451553595,NA,NA,1,NA,0,1,NA,14.6906809806824,NA
18,"super","tmle","m1",298,57.1676829743615,7.16768297436146,13732.3925821993,5.24068556244301,NA,NA,NA,46.8961280176741,67.4392379310488,NA,NA,1,NA,0,1,NA,14.5246734619141,NA
19,"super","tmle","m1",302,49.9044761662405,-0.095523833759529,7316.70915454485,3.82536512101652,NA,NA,NA,42.4068983013324,57.4020540311485,NA,NA,1,NA,0,1,NA,15.1340608596802,NA
20,"super","tmle","m1",309,55.5662289310152,5.5662289310152,15404.2581453928,5.55054198171544,NA,NA,NA,44.6873665521754,66.445091309855,NA,NA,1,NA,0,1,NA,15.2096784114838,NA
21,"super","tmle","m1",313,49.5943607563572,-0.405639243642774,9563.80020234463,4.37351122151176,NA,NA,NA,41.0224362762124,58.166285236502,NA,NA,1,NA,0,1,NA,14.7834405899048,NA
22,"super","tmle","m1",306,46.5242201639338,-3.47577983606621,9076.94696615593,4.26073866040994,NA,NA,NA,38.1733258419929,54.8751144858747,NA,NA,1,NA,0,1,NA,15.240471124649,NA
23,"super","tmle","m1",306,49.0569603083671,-0.943039691632904,7042.95986624023,3.75312133196896,NA,NA,NA,41.7009776680989,56.4129429486352,NA,NA,1,NA,0,1,NA,14.9500143527985,NA
24,"super","tmle","m1",300,50.4692218535602,0.469221853560157,26162.4408813374,7.23359397275481,NA,NA,NA,36.2916381881747,64.6468055189456,NA,NA,1,NA,0,1,NA,14.8741993904114,NA
25,"super","tmle","m1",299,55.2990532577377,5.29905325773773,8384.94991976202,4.09510681661957,NA,NA,NA,47.2727913843189,63.3253151311566,NA,NA,1,NA,0,1,NA,14.5280470848083,NA
26,"super","tmle","m1",306,48.414897368453,-1.58510263154697,8567.69276140492,4.13949097387708,NA,NA,NA,40.3016441453253,56.5281505915807,NA,NA,1,NA,0,1,NA,15.024436712265,NA
27,"super","tmle","m1",301,49.2943654848213,-0.705634515178716,9534.4246596577,4.36678936053886,NA,NA,NA,40.7356156100924,57.8531153595501,NA,NA,1,NA,0,1,NA,14.1120281219482,NA
28,"super","tmle","m1",296,49.6791873817063,-0.320812618293679,9242.83284227563,4.29949598029249,NA,NA,NA,41.2523301086583,58.1060446547543,NA,NA,1,NA,0,1,NA,14.819628238678,NA
29,"super","tmle","m1",330,49.9268224065957,-0.0731775934043384,8613.48632683023,4.15053883895338,NA,NA,NA,41.7919157658124,58.061729047379,NA,NA,1,NA,0,1,NA,15.656566619873,NA
30,"super","tmle","m1",302,45.492667529716,-4.50733247028405,10628.5565496913,4.6105436880462,NA,NA,NA,36.4561679519969,54.529167107435,NA,NA,1,NA,0,1,NA,14.300808429718,NA
