"method","status","timestamp","error"
"unadj","done","2026-05-17 16:46:32.98604",""
"lm","done","2026-05-17 16:46:59.277052",""
"lm_interact","done","2026-05-17 16:47:24.844074",""
"rf","done","2026-05-17 16:48:01.374286",""
"bart","done","2026-05-17 16:50:58.899334",""
"xgboost","done","2026-05-17 16:52:43.689557",""
"super","done","2026-05-17 17:06:44.777417",""
"correct_model","done","2026-05-17 17:07:11.212998",""
