"method","status","timestamp","error"
"unadj","done","2026-05-17 18:24:35.017962",""
"lm","done","2026-05-17 18:25:04.091001",""
"lm_interact","done","2026-05-17 18:25:32.76978",""
"rf","done","2026-05-17 18:28:35.847745",""
"bart","done","2026-05-17 18:46:12.815485",""
"xgboost","done","2026-05-17 18:48:01.787478",""
"super","done","2026-05-17 19:18:42.645052",""
"correct_model","done","2026-05-17 19:19:09.533821",""
