"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm_interact","tmle","m1",305,58.9851725195056,8.98517251950564,645332.876078367,35.9258368330751,NA,NA,NA,-11.428173787784,129.398518826795,NA,NA,1,NA,0,0,NA,0.180322408676147,NA
2,"lm_interact","tmle","m1",326,46.9946172951087,-3.00538270489132,17557.6289212944,5.92581284235241,NA,NA,NA,35.380237544973,58.6089970452443,NA,NA,1,NA,0,1,NA,0.178905248641968,NA
3,"lm_interact","tmle","m1",316,55.2301011974311,5.23010119743114,27325.4611679931,7.39262621373394,NA,NA,NA,40.7408200673459,69.7193823275164,NA,NA,1,NA,0,1,NA,0.181765079498291,NA
4,"lm_interact","tmle","m1",307,49.454818487195,-0.545181512804973,25805.1044013332,7.18402455470932,NA,NA,NA,35.3743890959134,63.5352478784767,NA,NA,1,NA,0,1,NA,0.175948619842529,NA
5,"lm_interact","tmle","m1",303,33.2353499522644,-16.7646500477356,21944.0312693592,6.62480660387293,NA,NA,NA,20.2509676041304,46.2197323003984,NA,NA,0,NA,1,1,NA,0.173164367675781,NA
6,"lm_interact","tmle","m1",315,48.2293029563089,-1.77069704369107,241956.636848653,21.9980288593616,NA,NA,NA,5.11395866108749,91.3446472515304,NA,NA,1,NA,0,1,NA,0.171927452087402,NA
7,"lm_interact","tmle","m1",289,55.454503523116,5.45450352311597,22062.8379205835,6.64271599883413,NA,NA,NA,42.4350194058731,68.4739876403589,NA,NA,1,NA,0,1,NA,0.172711610794067,NA
8,"lm_interact","tmle","m1",308,44.3469125599002,-5.65308744009978,20940.7105300934,6.47158566814864,NA,NA,NA,31.6628377274633,57.0309873923371,NA,NA,1,NA,0,1,NA,0.171740770339966,NA
9,"lm_interact","tmle","m1",301,44.8309364837112,-5.16906351628879,43193.7517244933,9.29448779917358,NA,NA,NA,26.614075142584,63.0477978248384,NA,NA,1,NA,0,1,NA,0.172651529312134,NA
10,"lm_interact","tmle","m1",302,62.5980507015572,12.5980507015572,143411.684923005,16.9358604696074,NA,NA,NA,29.4043741339311,95.7917272691833,NA,NA,1,NA,0,1,NA,0.06174635887146,NA
11,"lm_interact","tmle","m1",296,55.7928248752317,5.79282487523169,23655.9797142125,6.8783689511704,NA,NA,NA,42.3114694585592,69.2741802919042,NA,NA,1,NA,0,1,NA,0.0615031719207764,NA
12,"lm_interact","tmle","m1",308,50.4373492808664,0.437349280866371,22410.9034310712,6.69490902568082,NA,NA,NA,37.3155687107598,63.5591298509729,NA,NA,1,NA,0,1,NA,0.0627365112304688,NA
13,"lm_interact","tmle","m1",295,64.4003761766787,14.4003761766787,27036.2827390463,7.35340502611495,NA,NA,NA,49.9879671617576,78.8127851915998,NA,NA,1,NA,0,1,NA,0.061316967010498,NA
14,"lm_interact","tmle","m1",310,49.6365870547768,-0.363412945223203,27391.2633176307,7.40152191344871,NA,NA,NA,35.1298706736333,64.1433034359202,NA,NA,1,NA,0,1,NA,0.0610997676849365,NA
15,"lm_interact","tmle","m1",297,48.7121956835494,-1.28780431645058,339996.737512812,26.076684509838,NA,NA,NA,-2.3971667919465,99.8215581590453,NA,NA,1,NA,0,0,NA,0.0607774257659912,NA
16,"lm_interact","tmle","m1",295,37.9515213013843,-12.0484786986157,26763.0922280081,7.31615913277016,NA,NA,NA,23.612112895991,52.2909297067776,NA,NA,1,NA,0,1,NA,0.0614044666290283,NA
17,"lm_interact","tmle","m1",300,53.058936340096,3.05893634009598,13336034.1773283,163.315854572226,NA,NA,NA,-267.034256725849,373.152129406041,NA,NA,1,NA,0,0,NA,0.0636706352233887,NA
18,"lm_interact","tmle","m1",286,43.996271295518,-6.00372870448196,17760.9717000276,5.96002880865983,NA,NA,NA,32.3148294837236,55.6777131073125,NA,NA,1,NA,0,1,NA,0.062281608581543,NA
19,"lm_interact","tmle","m1",315,31.4738079552814,-18.5261920447186,20324.7494971936,6.37569596157056,NA,NA,NA,18.9776734942256,43.9699424163371,NA,NA,0,NA,1,1,NA,0.122740745544434,NA
20,"lm_interact","tmle","m1",304,37.6218811252229,-12.3781188747771,14451.811378893,5.3762089577867,NA,NA,NA,27.0847051945994,48.1590570558464,NA,NA,0,NA,1,1,NA,0.117410659790039,NA
21,"lm_interact","tmle","m1",292,49.4476618357354,-0.552338164264562,35943.0340694884,8.47856521700322,NA,NA,NA,32.8299793698351,66.0653443016358,NA,NA,1,NA,0,1,NA,0.11703634262085,NA
22,"lm_interact","tmle","m1",308,48.7743353332468,-1.22566466675325,18553.4910798508,6.0915500621518,NA,NA,NA,36.8351166014065,60.713554065087,NA,NA,1,NA,0,1,NA,0.114114046096802,NA
23,"lm_interact","tmle","m1",304,53.5127061251966,3.51270612519662,21177.2796621084,6.50803805491461,NA,NA,NA,40.7571859275479,66.2682263228454,NA,NA,1,NA,0,1,NA,0.113415718078613,NA
24,"lm_interact","tmle","m1",303,44.5466084860844,-5.45339151391557,27637.7618736044,7.43475108845002,NA,NA,NA,29.9747641187024,59.1184528534664,NA,NA,1,NA,0,1,NA,0.116079330444336,NA
