"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"lm",49.8903013356454,-0.109698664354643,1.57190031592886,2.47087060321724,0.0702975192054064,1.57190031592886,2.47087060321724,1.62895254713599,0.0799038644590408,0.00519582509855092,0.952,0.958,0.952,0.048,1,46.697613010734,53.0829896605567,46.6924171856355,53.0777938354581,17.9726043763161,18.0379084949493
