"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"unadj",49.907450017673,-0.0925499823270089,1.7313348722193,2.99752043976262,0.0774276493219653,1.7313348722193,2.99752043976262,1.75002723041998,0.0883406678511477,0.00959042616861228,0.948,0.956,0.952,0.052,1,46.4774596740855,53.3374403612605,46.4678692479168,53.3278499350919,2.13172029066086,2.13553191709518
