"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm",49.6401458832204,-0.359854116779609,1.60761988211849,0.0143930735125366,49.6257528097079,46.4892688134376,52.7910229530032,46.4748757399251,52.7766298794906,1,1,0,1,14.8502731323242,14.9426441192627,1
2,"lm",51.0743348372706,1.0743348372706,1.6607259348318,-0.125531373204062,51.1998662104747,47.8193718168087,54.3292978577325,47.9449031900127,54.4548292309366,1,1,0,1,15.7051181793213,15.794145822525,1
3,"lm",53.8098720748219,3.8098720748219,1.54985703140673,-0.0162701477924472,53.8261422226143,50.7722081120786,56.8475360375652,50.788478259871,56.8638061853577,0,0,1,1,15.142725944519,15.231057882309,0
4,"lm",49.613156804971,-0.386843195029023,1.59778800938769,-0.176867766184628,49.7900245711556,46.4815498516412,52.7447637583008,46.6584176178258,52.9216315244854,1,1,0,1,14.9622809886932,15.0491020679474,1
5,"lm",50.7300380354343,0.730038035434333,1.70883090641589,0.0947008194168504,50.6353372160175,47.3807910031902,54.0792850676784,47.2860901837734,53.9845842482616,1,1,0,1,14.8881199359894,14.9742221832275,1
6,"lm",52.0656405799252,2.06564057992518,1.78776037780474,0.01996522956901,52.0456753503562,48.5616946264402,55.5695865334102,48.5417293968712,55.5496213038412,1,1,0,1,14.5301349163055,14.6118068695068,1
7,"lm",50.0326487602848,0.032648760284772,1.69148091395615,-0.038735512586527,50.0713842728713,46.7174070883938,53.3478904321757,46.7561426009803,53.3866259447623,1,1,0,1,15.0167391300201,15.0967381000519,1
8,"lm",50.6795782761604,0.679578276160363,1.75484485679411,-0.234536245489991,50.9141145216504,47.2401455583886,54.1190109939322,47.4746818038786,54.3535472394222,1,1,0,1,15.1284470558167,15.2127821445465,1
9,"lm",49.7086686996548,-0.291331300345185,1.45846910089443,0.0443267873048683,49.66434191235,46.8501217893372,52.5672156099724,46.8057950020324,52.5228888226675,1,1,0,1,15.0884070396423,15.1682600975037,1
10,"lm",50.2571491856295,0.257149185629522,1.65954702958813,-0.133441976908237,50.3905911625378,47.0044967769864,53.5098015942727,47.1379387538946,53.6432435711809,1,1,0,1,14.4866960048676,14.5643978118896,1
11,"lm",49.2050263696577,-0.794973630342312,1.59853052334788,0.00771678574187007,49.1973095839158,46.0719641157079,52.3380886236075,46.064247329966,52.3303718378656,1,1,0,1,14.3321549892426,14.4085049629211,1
12,"lm",51.2994818530551,1.29948185305513,1.65101611231536,-0.0185661463010547,51.3180479993562,48.0635497350217,54.5354139710886,48.0821158813227,54.5539801173896,1,1,0,1,18.5775940418243,18.647656917572,1
13,"lm",47.5848881625415,-2.41511183745853,1.60539774982079,0.00142225103221705,47.5834659115093,44.4383663920311,50.7314099330519,44.4369441409989,50.7299876820196,1,1,0,1,17.8852870464325,17.9945969581604,1
14,"lm",48.8842473857753,-1.1157526142247,1.55356172492426,0.227566887541037,48.6566804982343,45.8393223571638,51.9291724143868,45.6117554696228,51.7016055268457,1,1,0,1,18.2443389892578,18.3059830665588,1
15,"lm",50.8646773449104,0.864677344910419,1.58091643422324,-0.0727254416746064,50.937402786585,47.7661380712654,53.9632166185555,47.83886351294,54.0359420602301,1,1,0,1,18.1323490142822,18.188050031662,1
16,"lm",53.5592125353239,3.55921253532394,1.59529228905369,0.155039365199542,53.4041731701244,50.4324971039642,56.6859279666836,50.2774577387647,56.5308886014841,0,0,1,1,18.8104329109192,18.8677878379822,0
17,"lm",52.5807085735737,2.58070857357369,1.62684286881742,0.0279525870186887,52.552755986555,49.3921551421857,55.7692620049617,49.364202555167,55.741309417943,1,1,0,1,17.5715310573578,17.630441904068,1
18,"lm",52.4631359477421,2.46313594774211,1.65814591323103,0.144005904932648,52.3191300428095,49.213229676697,55.7130422187872,49.0692237717644,55.5690363138546,1,1,0,1,18.3669970035553,18.4175419807434,1
19,"lm",50.3396137232698,0.339613723269792,1.69867556220205,0.0492689742072727,50.2903447490625,47.0102707999354,53.6689566466041,46.9610018257282,53.6196876723969,1,1,0,1,18.0463111400604,18.1287298202515,1
20,"lm",47.3185279816266,-2.68147201837342,1.56539667849031,-0.0411664810894834,47.3596944627161,44.250406870267,50.3866490929862,44.2915733513564,50.4278155740757,1,1,0,1,17.9333138465881,18.0098218917847,1
21,"lm",51.6301781610794,1.63017816107945,1.67368251537342,-0.00284144085090077,51.6330196019304,48.3498207093931,54.9105356127657,48.352662150244,54.9133770536166,1,1,0,1,17.6325430870056,17.6938390731812,1
22,"lm",46.9857284712585,-3.01427152874152,1.51022787060787,0.231006150054995,46.7547223212035,44.0257362364184,49.9457207060985,43.7947300863635,49.7147145560435,0,0,1,1,17.5124571323395,17.5733709335327,1
23,"lm",50.7215867582338,0.721586758233812,1.6387821336064,-0.249399701155397,50.9709864593892,47.5096327978576,53.9335407186101,47.759032499013,54.1829404197655,1,1,0,1,16.8458287715912,16.911868095398,1
24,"lm",52.4282264801839,2.4282264801839,1.53479134716159,-0.113915263453848,52.5421417436377,49.4200907159635,55.4363622444043,49.5340059794173,55.5502775078582,1,1,0,1,16.9378249645233,16.9910700321198,1
25,"lm",48.0590526208582,-1.9409473791418,1.56936282173734,-0.0735724293116533,48.1326250501698,44.9831580115769,51.1349472301395,45.0567304408885,51.2085196594512,1,1,0,1,16.713073015213,16.7670769691467,1
26,"lm",47.8417787092487,-2.15822129075126,1.52176130098793,0.113743860763478,47.7280348484853,44.8591813662456,50.8243760522519,44.7454375054821,50.7106321914884,1,1,0,1,16.8920178413391,16.9558279514313,1
