"method","status","timestamp","error"
"unadj","done","2026-05-18 09:13:45.574702",""
"lm","done","2026-05-18 09:14:11.958648",""
"lm_interact","done","2026-05-18 09:14:40.107954",""
"rf","done","2026-05-18 09:15:55.850696",""
"bart","done","2026-05-18 09:23:36.430822",""
"xgboost","done","2026-05-18 09:25:22.453873",""
"super","done","2026-05-18 09:44:08.295137",""
"correct_model","done","2026-05-18 09:44:36.002065",""
