"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"unadj",50.12058166178,0.120581661779999,2.38268252074837,5.67717599467983,0.106556801703878,2.38268252074837,5.67717599467983,2.41700717843221,0.122883297038914,0.00639676770377408,0.96,0.96,0.958,0.04,1,45.3833346416781,54.8578286818819,45.3769378739743,54.8514319141781,0.176184219360352,0.176659488201141
