"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"unadj",53.8970509193577,3.89705091935767,2.41564572070498,-0.201944195735784,54.0989951150935,49.1624723073676,58.6316295313477,49.3644165031034,58.8335737270835,1,1,0,1,0.144317150115967,0.145992994308472,1
2,"unadj",49.8783108877177,-0.121689112282326,2.39025652777275,-0.112484610044071,49.9907954977617,45.1934941794713,54.563127595964,45.3059787895154,54.6756122060081,1,1,0,1,0.13020396232605,0.132190942764282,1
3,"unadj",52.4543698377856,2.45436983778558,2.37763313060991,-0.0158843766392209,52.4702542144248,47.7942945333409,57.1144451422302,47.8101789099802,57.1303295188694,1,1,0,1,0.125264167785645,0.128901958465576,1
4,"unadj",52.9357626227837,2.93576262278367,2.57565180827818,0.248899361880774,52.6868632609029,47.887577841843,57.9839474037244,47.6386784799622,57.7350480418436,1,1,0,1,0.165194034576416,0.167434930801392,1
5,"unadj",51.8296156139785,1.82961561397855,2.62393974541075,-0.0206995359335309,51.8503151499121,46.6867882153703,56.9724430125868,46.7074877513038,56.9931425485203,1,1,0,1,0.155570983886719,0.157389163970947,1
6,"unadj",53.2927121002043,3.29271210020426,2.45563017632672,-0.421259704026234,53.7139718042305,48.4797653952541,58.1056588051544,48.9010250992804,58.5269185091806,1,1,0,1,0.130774974822998,0.132790088653564,1
7,"unadj",49.3527815485028,-0.647218451497196,2.54068613368099,-0.185254268713933,49.5380358172167,44.3731282304677,54.3324348665379,44.5583824991817,54.5176891352518,1,1,0,1,0.12928318977356,0.130918979644775,1
8,"unadj",45.8160152499567,-4.18398475004327,2.32972094213608,0.146037408470541,45.6699778414862,41.2498461093413,50.3821843905722,41.1038087008708,50.2361469821016,1,1,0,1,0.15036416053772,0.153033018112183,1
9,"unadj",50.0577195432294,0.0577195432294104,2.34416805504033,0.112398369077219,49.9453211741522,45.463234581641,54.6522045048178,45.3508362125638,54.5398061357405,1,1,0,1,0.209452152252197,0.21428108215332,1
10,"unadj",45.9153120856658,-4.08468791433424,2.38043104583887,-0.193584179535762,46.1088962652015,41.2497529681406,50.580871203191,41.4433371476763,50.7744553827267,1,1,0,1,0.252572059631348,0.257704973220825,1
11,"unadj",54.7130491464491,4.71304914644912,2.14082795829498,0.0889748536795167,54.6240742927696,50.5171034510945,58.9089948418037,50.428128597415,58.8200199881242,0,0,1,1,0.230655908584595,0.233291149139404,0
12,"unadj",49.4588084000894,-0.541191599910576,2.31391141695275,0.0119271074451888,49.4468812926442,44.923625359446,53.9939914407329,44.9116982520008,53.9820643332877,1,1,0,1,0.267339944839478,0.270185947418213,1
13,"unadj",50.6670266852341,0.667026685234134,2.36122893505496,0.128294626486763,50.5387320587474,46.0391030132725,55.2949503571957,45.9108083867858,55.166655730709,1,1,0,1,0.272620916366577,0.275803089141846,1
14,"unadj",46.9810174525712,-3.01898254742881,2.2448594997929,-0.0979636647535145,47.0789811173247,42.5811736826245,51.3808612225179,42.679137347378,51.4788248872714,1,1,0,1,0.284970045089722,0.287537097930908,1
15,"unadj",49.0212091415019,-0.978790858498058,2.22446652500057,-0.0142986346765923,49.0355077761785,44.6613348676859,53.381083415318,44.6756335023625,53.3953820499946,1,1,0,1,0.340499877929688,0.343502044677734,1
16,"unadj",53.1495365917053,3.14953659170527,2.45033601179464,-0.0953976964660725,53.2449342881713,48.3469662585663,57.9521069248443,48.4423639550323,58.0475046213104,1,1,0,1,0.314579963684082,0.316084861755371,1
17,"unadj",49.8336870075492,-0.166312992450798,2.58060015558733,-0.413802309910011,50.2474893174592,44.7758036440996,54.8915703709988,45.1896059540096,55.3053726809088,1,1,0,1,0.329451084136963,0.330991983413696,1
18,"unadj",46.8493407739403,-3.15065922605967,2.53497754805713,0.0657780783635786,46.7835626955767,41.8808760781307,51.8178054697499,41.8150979997671,51.7520273913864,1,1,0,1,0.315830945968628,0.318077802658081,1
19,"unadj",45.7599509227927,-4.24004907720726,2.3840078443019,0.0806692047529793,45.6792817180398,41.0873814091,50.4325204364854,41.0067122043471,50.3518512317325,1,1,0,1,0.324522018432617,0.32647705078125,1
20,"unadj",48.4605500017095,-1.53944999829048,2.54423691290922,0.133635946835142,48.3269140548744,43.4739372842701,53.447162719149,43.3403013374349,53.3135267723138,1,1,0,1,0.330240964889526,0.333350896835327,1
21,"unadj",49.956148456181,-0.0438515438189597,2.38496713048481,-0.00601048062381437,49.9621589368049,45.281698776119,54.6305981362431,45.2877092567428,54.6366086168669,1,1,0,1,0.311701059341431,0.312918901443481,1
22,"unadj",49.5648435959481,-0.435156404051867,2.53259072560877,-0.103831330745614,49.6686749266937,44.6010569861748,54.5286302057215,44.7048883169204,54.6324615364671,1,1,0,1,0.318450927734375,0.320712089538574,1
23,"unadj",48.5759014919986,-1.42409850800144,2.32763261911459,0.0531392700448095,48.5227622219538,44.0138253892933,53.1379775947038,43.9606861192485,53.084838324659,1,1,0,1,0.42212700843811,0.423589944839478,1
24,"unadj",48.3859504260701,-1.61404957392989,2.28159445154379,0.0322085418504514,48.3537418842197,43.9141074737179,52.8577933784224,43.8818989318674,52.8255848365719,1,1,0,1,0.43821907043457,0.438560962677002,1
25,"unadj",47.6835794270055,-2.31642057299453,2.26145909778626,-0.0752798642025354,47.758859291208,43.251201042834,52.115957811177,43.3264809070365,52.1912376753795,1,1,0,1,0.432142019271851,0.433742046356201,1
26,"unadj",50.3832951431323,0.38329514313233,2.56636962009329,-0.0245884748411882,50.4078836179735,45.3533031167317,55.4132871695329,45.3778915915729,55.4378756443741,1,1,0,1,0.336755037307739,0.337365865707397,1
27,"unadj",50.1591381598723,0.159138159872271,2.23470573110749,0.0719681942633272,50.0871699656089,45.7791954108563,54.5390809088882,45.707227216593,54.4671127146249,1,1,0,1,0.380226850509644,0.380577087402344,1
28,"unadj",49.7925437879673,-0.207456212032696,2.51513138815483,0.0302177109895112,49.7623260769778,44.8629768507976,54.722110725137,44.8327591398081,54.6918930141475,1,1,0,1,0.385533809661865,0.386560916900635,1
29,"unadj",48.6458418757579,-1.35415812424208,2.24732048591856,0.249215398803543,48.3966264769544,44.2411746616385,53.0505090898774,43.9919592628349,52.8012936910738,1,1,0,1,0.390158891677856,0.391040802001953,1
30,"unadj",53.3505375707427,3.35053757074266,2.65924777898503,0.238128877987549,53.1124086927551,48.1385076979639,58.5625674435214,47.9003788199763,58.3244385655339,1,1,0,1,0.35522198677063,0.355892896652222,1
31,"unadj",52.5094280444614,2.50942804446137,2.32909224680346,0.195217046588731,52.3142109978726,47.9444911240551,57.0743649648676,47.7492740774664,56.8791479182789,1,1,0,1,0.330524206161499,0.331763029098511,1
32,"unadj",46.8288198446263,-3.17118015537375,2.4558383018393,0.0514412268571434,46.7773786177691,42.0154652211672,51.6421744680853,41.9640239943101,51.5907332412282,1,1,0,1,0.305904150009155,0.306864023208618,1
33,"unadj",51.5604867032972,1.56048670329722,2.60583253485213,-0.1111371395154,51.6716238428126,46.4531487852443,56.6678246213501,46.5642859247597,56.7789617608655,1,1,0,1,0.3312828540802,0.332160949707031,1
34,"unadj",52.0494177169974,2.04941771699743,2.31887084867382,-0.0403961575001759,52.0898138744976,47.5045143687969,56.594321065198,47.5449105262971,56.6347172226981,1,1,0,1,0.148470878601074,0.148789882659912,1
35,"unadj",52.7761482457967,2.77614824579675,2.2737341979425,-0.196828074280532,52.9729763200773,48.3197111074124,57.2325853841811,48.5165391816929,57.4294134584616,1,1,0,1,0.133888959884644,0.134241104125977,1
