"method","status","timestamp","error"
"unadj","done","2026-05-17 00:06:48.743906",NA
"lm","done","2026-05-17 00:07:14.397278",NA
"lm_interact","done","2026-05-17 09:43:05.859495",""
"rf","done","2026-05-17 09:43:56.78079",""
"bart","done","2026-05-17 09:48:35.738844",""
"xgboost","done","2026-05-17 09:50:26.894948",""
"super","done","2026-05-17 10:06:59.104303",""
"correct_model","done","2026-05-17 10:07:24.609382",""
