"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"unadj","tmle","m1",1219,58.7262116483304,8.72621164833043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00146603584289551,NA
2,"unadj","tmle","m1",1223,60.7144099760702,10.7144099760702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00147247314453125,NA
3,"unadj","tmle","m1",1213,60.3027846125291,10.3027846125291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00144743919372559,NA
4,"unadj","tmle","m1",1218,62.2504429880475,12.2504429880475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014653205871582,NA
5,"unadj","tmle","m1",1198,58.8245497844618,8.82454978446182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00147056579589844,NA
6,"unadj","tmle","m1",1252,62.1284864152062,12.1284864152062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00143623352050781,NA
7,"unadj","tmle","m1",1258,62.208249630701,12.208249630701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014350414276123,NA
8,"unadj","tmle","m1",1218,60.4418178890341,10.4418178890341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00144267082214355,NA
9,"unadj","tmle","m1",1205,61.5021383255683,11.5021383255683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014340877532959,NA
10,"unadj","tmle","m1",1291,63.993137358377,13.993137358377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000816822052001953,NA
11,"unadj","tmle","m1",1214,61.2456079151562,11.2456079151562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000903129577636719,NA
12,"unadj","tmle","m1",1227,60.8081827457275,10.8081827457275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00085902214050293,NA
13,"unadj","tmle","m1",1215,62.1990201910116,12.1990201910116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000838518142700195,NA
14,"unadj","tmle","m1",1224,55.8077038269232,5.80770382692324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019524097442627,NA
15,"unadj","tmle","m1",1220,59.6383039003375,9.63830390033749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00182414054870605,NA
16,"unadj","tmle","m1",1219,60.8854809294257,10.8854809294257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00183677673339844,NA
17,"unadj","tmle","m1",1252,59.6119276559255,9.61192765592554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018622875213623,NA
18,"unadj","tmle","m1",1189,62.8386377950478,12.8386377950478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00189685821533203,NA
19,"unadj","tmle","m1",1223,61.9916558169521,11.9916558169521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00191164016723633,NA
20,"unadj","tmle","m1",1203,57.172257087927,7.17225708792697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00191807746887207,NA
21,"unadj","tmle","m1",1239,58.6766997056561,8.67669970565615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00192928314208984,NA
22,"unadj","tmle","m1",1225,60.6829428718201,10.6829428718201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00181698799133301,NA
23,"unadj","tmle","m1",1211,65.0816930380302,15.0816930380302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00152254104614258,NA
24,"unadj","tmle","m1",1242,63.1951165841911,13.1951165841911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00155377388000488,NA
25,"unadj","tmle","m1",1181,60.4889705017491,10.4889705017491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00152206420898438,NA
26,"unadj","tmle","m1",1259,58.3531679647693,8.35316796476931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00159811973571777,NA
27,"unadj","tmle","m1",1207,59.9206944493621,9.92069444936212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00170445442199707,NA
28,"unadj","tmle","m1",1221,61.7398143567385,11.7398143567385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00176286697387695,NA
29,"unadj","tmle","m1",1224,59.3961238095317,9.3961238095317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00167369842529297,NA
30,"unadj","tmle","m1",1224,58.6840573261516,8.68405732615162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00158166885375977,NA
31,"unadj","tmle","m1",1188,59.4730410356393,9.47304103563928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00157999992370605,NA
32,"unadj","tmle","m1",1200,61.1300467866367,11.1300467866367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016934871673584,NA
33,"unadj","tmle","m1",1210,59.9562557772836,9.95625577728364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00190591812133789,NA
34,"unadj","tmle","m1",1235,60.6780024708493,10.6780024708493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00170660018920898,NA
35,"unadj","tmle","m1",1238,57.4514935180274,7.45149351802741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00200629234313965,NA
36,"unadj","tmle","m1",1239,57.8187731268847,7.81877312688465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00174212455749512,NA
37,"unadj","tmle","m1",1241,57.0710910606666,7.07109106066659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00153636932373047,NA
38,"unadj","tmle","m1",1213,57.8126916887504,7.81269168875036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00157976150512695,NA
39,"unadj","tmle","m1",1211,59.8446349163405,9.84463491634048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00159382820129395,NA
40,"unadj","tmle","m1",1217,59.6182641137989,9.61826411379886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00154972076416016,NA
